year,season,time,total_pedestrian,to_manhattan,to_brooklyn,weather,event
2019,Fall,11:00:00 PM,25,21,4,clear night,
2019,Winter,12:00:00 PM,1904,947,957,clear day,
2019,Spring,11:00:00 PM,65,56,9,cloudy,Cinco de Mayo
2019,Fall,08:00:00 PM,11,10,1,clear night,
2019,Winter,09:00:00 AM,357,186,171,clear day,
2019,Spring,11:00:00 PM,5,0,5,rain,
2019,Summer,10:00:00 PM,22,9,13,partly cloudy night,
2019,Fall,12:00:00 PM,1102,482,620,partly cloudy day,
2019,Summer,08:00:00 PM,226,48,178,partly cloudy day,
2019,Summer,08:00:00 AM,368,187,181,cloudy,
2019,Spring,05:00:00 AM,0,0,0,cloudy,
2019,Fall,12:00:00 AM,1,0,1,clear night,
2019,Winter,12:00:00 AM,19,18,1,clear night,
2019,Spring,11:00:00 AM,1826,968,858,clear day,
2019,Spring,11:00:00 AM,2248,1091,1157,clear day,
2019,Spring,09:00:00 AM,583,356,227,partly cloudy day,
2019,Spring,09:00:00 PM,4,3,1,snow,
2019,Spring,04:00:00 AM,0,0,0,clear night,
2019,Spring,04:00:00 PM,2536,1045,1491,partly cloudy day,
2019,Fall,10:00:00 PM,1,0,1,clear night,
2019,Winter,08:00:00 PM,46,43,3,clear night,
2019,Spring,11:00:00 PM,22,18,4,partly cloudy night,
2019,Summer,02:00:00 AM,3,1,2,cloudy,
2019,Summer,11:00:00 PM,71,63,8,clear night,
2019,Spring,06:00:00 PM,348,121,227,partly cloudy night,
2019,Winter,08:00:00 PM,36,33,3,snow,
2019,Fall,01:00:00 AM,1,0,1,clear night,
2019,Fall,09:00:00 PM,13,3,10,partly cloudy night,
2019,Spring,11:00:00 AM,1640,806,834,cloudy,
2019,Winter,12:00:00 AM,30,29,1,clear night,
2019,Summer,05:00:00 PM,2338,1092,1246,partly cloudy day,
2019,Winter,12:00:00 PM,1650,726,924,cloudy,
2019,Summer,05:00:00 AM,37,27,10,partly cloudy night,
2019,Spring,09:00:00 PM,10,0,10,clear night,
2019,Winter,11:00:00 AM,2368,1321,1047,partly cloudy day,New Year's Day
2019,Winter,09:00:00 AM,613,368,245,clear day,Christmas Day
2019,Fall,11:00:00 AM,2941,1498,1443,clear day,
2019,Summer,01:00:00 AM,0,0,0,clear night,
2019,Summer,03:00:00 PM,3638,1557,2081,partly cloudy day,
2019,Summer,02:00:00 PM,264,76,188,rain,
2019,Summer,12:00:00 PM,1823,849,974,partly cloudy day,
2019,Spring,08:00:00 AM,559,211,348,clear day,
2019,Fall,05:00:00 AM,0,0,0,clear night,
2019,Summer,02:00:00 AM,0,0,0,clear night,
2019,Spring,11:00:00 AM,1018,478,540,cloudy,
2019,Winter,12:00:00 AM,34,0,34,clear night,
2019,Spring,04:00:00 AM,1,0,1,clear night,
2019,Spring,04:00:00 PM,1820,955,865,partly cloudy day,
2019,Fall,07:00:00 AM,311,160,151,clear night,
2019,Winter,07:00:00 AM,49,19,30,clear night,
2019,Summer,03:00:00 PM,8,1,7,clear day,Independence Day
2019,Winter,12:00:00 AM,1,0,1,clear night,
2019,Summer,11:00:00 AM,1336,726,610,clear day,
2019,Summer,02:00:00 AM,0,0,0,partly cloudy night,
2019,Spring,01:00:00 AM,0,0,0,clear night,
2019,Winter,07:00:00 AM,80,38,42,cloudy,
2019,Winter,02:00:00 PM,1281,600,681,partly cloudy day,
2019,Winter,06:00:00 PM,68,54,14,partly cloudy night,
2019,Winter,12:00:00 PM,2173,911,1262,clear day,
2019,Winter,02:00:00 AM,6,3,3,clear night,
2019,Spring,03:00:00 PM,1910,869,1041,wind,Tax Day
2019,Summer,02:00:00 AM,1,0,1,clear night,
2019,Summer,06:00:00 PM,2050,1146,904,partly cloudy day,
2019,Fall,02:00:00 PM,1552,709,843,clear day,
2019,Fall,03:00:00 AM,0,0,0,clear night,
2019,Summer,03:00:00 PM,1791,849,942,clear day,
2019,Spring,02:00:00 PM,1984,882,1102,clear day,
2019,Summer,09:00:00 PM,105,80,25,partly cloudy night,
2019,Winter,12:00:00 AM,0,0,0,partly cloudy night,
2019,Winter,09:00:00 PM,1,0,1,cloudy,New Year's Eve
2019,Spring,09:00:00 PM,6,6,0,partly cloudy night,
2019,Spring,12:00:00 AM,0,0,0,cloudy,
2019,Summer,01:00:00 PM,1724,694,1030,cloudy,
2019,Spring,09:00:00 PM,21,11,10,partly cloudy night,
2019,Spring,04:00:00 AM,0,0,0,rain,
2019,Winter,07:00:00 PM,61,0,61,cloudy,
2019,Summer,12:00:00 PM,2111,927,1184,clear day,
2019,Spring,09:00:00 PM,41,21,20,cloudy,
2019,Spring,10:00:00 AM,2126,1376,750,clear day,
2019,Winter,12:00:00 AM,1,0,1,partly cloudy night,
2019,Spring,04:00:00 PM,2565,1137,1428,clear day,
2019,Fall,02:00:00 AM,0,0,0,clear night,
2019,Summer,07:00:00 AM,268,113,155,clear day,
2019,Fall,09:00:00 AM,638,320,318,clear day,
2019,Summer,07:00:00 PM,1459,847,612,partly cloudy day,
2019,Spring,01:00:00 PM,1418,585,833,clear day,
2019,Spring,02:00:00 PM,1334,571,763,clear day,
2019,Summer,01:00:00 AM,2,0,2,clear night,
2019,Summer,10:00:00 PM,19,9,10,partly cloudy night,
2019,Spring,11:00:00 AM,1984,982,1002,cloudy,
2019,Winter,07:00:00 AM,204,107,97,clear night,
2019,Fall,04:00:00 PM,1035,534,501,cloudy,
2019,Fall,05:00:00 AM,1,0,1,partly cloudy night,
2019,Fall,07:00:00 AM,214,102,112,cloudy,
2019,Winter,02:00:00 AM,0,0,0,cloudy,
2019,Winter,02:00:00 AM,0,0,0,clear night,
2019,Summer,05:00:00 AM,9,5,4,clear night,
2019,Summer,01:00:00 AM,4,2,2,clear night,
2019,Summer,12:00:00 AM,19,13,6,cloudy,
2019,Fall,11:00:00 AM,1658,840,818,clear day,
2019,Winter,08:00:00 AM,252,90,162,clear day,
2019,Spring,11:00:00 PM,4,2,2,clear night,
2019,Fall,07:00:00 AM,235,104,131,clear day,
2019,Fall,10:00:00 AM,678,350,328,clear day,
2019,Winter,02:00:00 PM,1919,834,1085,cloudy,
2019,Winter,07:00:00 PM,36,30,6,partly cloudy night,
2019,Winter,04:00:00 AM,0,0,0,cloudy,
2019,Winter,10:00:00 PM,3,0,3,clear night,
2019,Summer,02:00:00 PM,538,255,283,partly cloudy day,
2019,Spring,04:00:00 PM,2081,1013,1068,partly cloudy day,
2019,Summer,07:00:00 PM,748,432,316,rain,
2019,Winter,07:00:00 PM,12,10,2,clear night,
2019,Fall,05:00:00 AM,60,51,9,partly cloudy night,
2019,Fall,10:00:00 PM,59,50,9,clear night,
2019,Spring,12:00:00 PM,1480,676,804,cloudy,
2019,Spring,09:00:00 AM,443,212,231,clear day,
2019,Fall,12:00:00 AM,3,0,3,cloudy,
2019,Fall,07:00:00 AM,240,111,129,clear day,
2019,Spring,11:00:00 PM,19,13,6,clear night,
2019,Fall,05:00:00 PM,2734,1187,1547,cloudy,
2019,Winter,12:00:00 AM,6,5,1,clear night,
2019,Spring,12:00:00 PM,278,114,164,rain,Mother's Day
2019,Summer,02:00:00 AM,6,3,3,partly cloudy night,
2019,Fall,09:00:00 AM,664,379,285,clear day,
2019,Summer,12:00:00 PM,1890,863,1027,partly cloudy day,
2019,Summer,07:00:00 PM,1453,842,611,partly cloudy day,
2019,Winter,12:00:00 PM,1362,675,687,partly cloudy day,
2019,Spring,04:00:00 PM,2993,1349,1644,partly cloudy day,Memorial Day
2019,Winter,02:00:00 PM,2064,965,1099,cloudy,
2019,Winter,08:00:00 PM,31,30,1,clear night,Christmas Eve
2019,Summer,04:00:00 AM,0,0,0,clear night,
2019,Spring,04:00:00 PM,2214,913,1301,clear day,
2019,Spring,06:00:00 AM,215,77,138,partly cloudy day,
2019,Winter,11:00:00 PM,0,0,0,clear night,
2019,Fall,09:00:00 AM,527,303,224,partly cloudy day,
2019,Fall,03:00:00 AM,1,0,1,partly cloudy night,
2019,Winter,05:00:00 PM,119,44,75,clear night,Martin Luther King Jr. Day
2019,Fall,03:00:00 PM,386,179,207,cloudy,
2019,Spring,07:00:00 AM,301,142,159,clear day,
2019,Winter,07:00:00 PM,83,45,38,cloudy,
2019,Spring,10:00:00 AM,823,360,463,cloudy,
2019,Fall,09:00:00 AM,551,315,236,partly cloudy day,
2019,Summer,04:00:00 AM,0,0,0,partly cloudy night,
2019,Summer,10:00:00 PM,90,65,25,clear night,
2019,Fall,03:00:00 PM,1970,899,1071,partly cloudy day,
2019,Winter,12:00:00 PM,913,432,481,partly cloudy day,
2019,Fall,11:00:00 PM,20,20,0,clear night,
2019,Spring,04:00:00 PM,2194,1059,1135,partly cloudy day,
2019,Summer,09:00:00 AM,589,296,293,clear day,
2019,Fall,11:00:00 AM,1962,939,1023,clear day,
2019,Summer,03:00:00 PM,2080,908,1172,partly cloudy day,
2019,Winter,03:00:00 AM,0,0,0,clear night,
2019,Spring,02:00:00 PM,1883,832,1051,clear day,
2019,Summer,07:00:00 AM,171,51,120,rain,
2019,Fall,03:00:00 PM,2656,1176,1480,partly cloudy day,
2019,Fall,08:00:00 AM,359,205,154,clear day,
2019,Fall,09:00:00 AM,1086,654,432,partly cloudy day,
2019,Summer,10:00:00 PM,54,46,8,clear night,Independence Day
2019,Fall,12:00:00 AM,1,0,1,cloudy,
2019,Summer,07:00:00 PM,1690,979,711,partly cloudy day,
2019,Fall,01:00:00 PM,2111,965,1146,clear day,
2019,Winter,06:00:00 AM,21,16,5,clear night,
2019,Summer,12:00:00 PM,2106,910,1196,partly cloudy day,
2019,Winter,07:00:00 PM,90,88,2,clear night,
2019,Fall,04:00:00 AM,0,0,0,partly cloudy night,
2019,Summer,12:00:00 AM,6,4,2,partly cloudy night,
2019,Spring,12:00:00 AM,58,50,8,partly cloudy night,
2019,Fall,12:00:00 PM,1554,618,936,partly cloudy day,
2019,Fall,10:00:00 PM,20,0,20,rain,
2019,Winter,04:00:00 PM,1869,960,909,clear day,
2019,Summer,05:00:00 PM,1313,728,585,partly cloudy day,
2019,Winter,06:00:00 PM,6,0,6,clear night,
2019,Winter,07:00:00 AM,120,48,72,cloudy,
2019,Fall,11:00:00 AM,1687,750,937,clear day,
2019,Fall,10:00:00 AM,1064,629,435,cloudy,
2019,Fall,01:00:00 AM,1,0,1,partly cloudy night,
2019,Spring,09:00:00 AM,655,368,287,clear day,
2019,Spring,09:00:00 AM,536,279,257,cloudy,
2019,Fall,12:00:00 AM,16,14,2,clear night,
2019,Winter,04:00:00 PM,1550,483,1067,clear day,
2019,Spring,07:00:00 PM,1060,566,494,partly cloudy day,
2019,Summer,11:00:00 AM,1791,884,907,clear day,
2019,Fall,08:00:00 PM,66,58,8,clear night,
2019,Spring,12:00:00 AM,2,1,1,cloudy,
2019,Spring,08:00:00 PM,2,1,1,partly cloudy night,
2019,Winter,07:00:00 AM,153,72,81,partly cloudy night,
2019,Fall,03:00:00 PM,1331,606,725,cloudy,
2019,Spring,11:00:00 AM,1730,892,838,cloudy,
2019,Summer,07:00:00 AM,242,122,120,clear day,
2019,Spring,08:00:00 PM,686,296,390,partly cloudy day,
2019,Fall,10:00:00 AM,981,545,436,cloudy,
2019,Fall,04:00:00 PM,206,93,113,rain,
2019,Winter,05:00:00 AM,0,0,0,partly cloudy night,
2019,Spring,12:00:00 AM,28,27,1,cloudy,
2019,Fall,06:00:00 PM,4,3,1,partly cloudy night,Daylight Saving Time ends
2019,Spring,05:00:00 AM,1,0,1,cloudy,
2019,Fall,03:00:00 PM,2133,1068,1065,clear day,Veterans Day
2019,Spring,09:00:00 PM,3,1,2,cloudy,
2019,Fall,10:00:00 PM,38,35,3,clear night,
2019,Fall,07:00:00 PM,68,62,6,clear night,
2019,Fall,09:00:00 AM,955,501,454,clear day,
2019,Spring,04:00:00 PM,1787,849,938,clear day,
2019,Spring,08:00:00 PM,277,148,129,cloudy,
2019,Winter,10:00:00 AM,458,297,161,clear day,
2019,Winter,09:00:00 AM,70,41,29,rain,
2019,Winter,03:00:00 PM,775,392,383,partly cloudy day,
2019,Spring,10:00:00 PM,51,14,37,partly cloudy night,
2019,Spring,01:00:00 AM,1,0,1,clear night,
2019,Fall,11:00:00 AM,1520,741,779,partly cloudy day,
2019,Summer,10:00:00 AM,1650,1002,648,partly cloudy day,
2019,Summer,12:00:00 PM,1766,839,927,clear day,
2019,Fall,02:00:00 AM,2,0,2,clear night,
2019,Summer,05:00:00 PM,1632,784,848,partly cloudy day,
2019,Summer,06:00:00 AM,147,74,73,partly cloudy day,
2019,Spring,03:00:00 PM,1834,789,1045,partly cloudy day,
2019,Spring,08:00:00 AM,416,194,222,cloudy,
2019,Fall,10:00:00 AM,1914,1139,775,partly cloudy day,
2019,Spring,07:00:00 PM,1827,683,1144,cloudy,
2019,Summer,07:00:00 PM,2331,1118,1213,clear day,
2019,Spring,08:00:00 PM,1104,492,612,clear day,
2019,Fall,05:00:00 PM,1313,659,654,partly cloudy day,Labor Day
2019,Summer,06:00:00 PM,2602,1314,1288,partly cloudy day,
2019,Fall,06:00:00 PM,658,334,324,partly cloudy night,
2019,Fall,05:00:00 AM,0,0,0,partly cloudy night,
2019,Spring,08:00:00 PM,1164,433,731,clear day,
2019,Spring,10:00:00 AM,1706,1031,675,cloudy,
2019,Winter,03:00:00 AM,1,0,1,clear night,
2019,Spring,10:00:00 AM,591,338,253,rain,
2019,Spring,10:00:00 PM,7,0,7,rain,
2019,Summer,08:00:00 AM,341,184,157,clear day,Independence Day
2019,Summer,10:00:00 AM,2037,1162,875,clear day,
2019,Spring,01:00:00 AM,1,1,0,clear night,
2019,Winter,08:00:00 PM,6,4,2,partly cloudy night,
2019,Spring,05:00:00 PM,735,300,435,cloudy,Daylight Saving Time starts
2019,Fall,07:00:00 PM,8,4,4,clear night,
2019,Winter,06:00:00 PM,191,82,109,cloudy,
2019,Fall,05:00:00 AM,0,0,0,cloudy,
2019,Fall,06:00:00 AM,58,42,16,clear night,
2019,Winter,09:00:00 AM,1063,678,385,cloudy,
2019,Summer,06:00:00 PM,1969,1176,793,partly cloudy day,
2019,Spring,12:00:00 AM,0,0,0,partly cloudy night,
2019,Winter,04:00:00 AM,0,0,0,clear night,
2019,Summer,01:00:00 PM,1675,716,959,partly cloudy day,
2019,Fall,07:00:00 PM,18,17,1,clear night,
2019,Spring,07:00:00 AM,169,77,92,partly cloudy day,
2019,Fall,05:00:00 PM,1575,818,757,clear day,
2019,Fall,05:00:00 AM,1,0,1,cloudy,
2019,Summer,03:00:00 AM,1,0,1,partly cloudy night,
2019,Summer,10:00:00 PM,45,0,45,rain,
2019,Spring,01:00:00 PM,1849,801,1048,cloudy,
2019,Spring,05:00:00 PM,1956,1064,892,clear day,
2019,Summer,11:00:00 PM,18,8,10,clear night,
2019,Spring,12:00:00 AM,8,6,2,cloudy,
2019,Fall,01:00:00 PM,1358,560,798,partly cloudy day,
2019,Fall,04:00:00 PM,477,225,252,rain,
2019,Fall,03:00:00 PM,1741,774,967,partly cloudy day,
2019,Spring,01:00:00 PM,1948,825,1123,cloudy,
2019,Summer,01:00:00 PM,675,291,384,cloudy,
2019,Summer,07:00:00 PM,1765,850,915,partly cloudy day,
2019,Spring,07:00:00 PM,55,25,30,cloudy,
2019,Summer,05:00:00 AM,107,68,39,partly cloudy night,
2019,Fall,01:00:00 AM,2,0,2,clear night,
2019,Fall,02:00:00 PM,318,181,137,rain,
2019,Spring,05:00:00 AM,0,0,0,clear night,
2019,Spring,08:00:00 PM,259,130,129,cloudy,
2019,Winter,11:00:00 AM,896,461,435,cloudy,
2019,Winter,03:00:00 AM,1,0,1,rain,
2019,Summer,03:00:00 AM,0,0,0,cloudy,
2019,Summer,01:00:00 AM,0,0,0,clear night,
2019,Spring,10:00:00 AM,1343,810,533,cloudy,
2019,Spring,07:00:00 PM,1371,709,662,clear day,
2019,Winter,04:00:00 AM,6,6,0,clear night,
2019,Summer,01:00:00 PM,3117,1475,1642,partly cloudy day,
2019,Summer,06:00:00 PM,1343,697,646,cloudy,
2019,Fall,08:00:00 PM,3,0,3,clear night,
2019,Spring,10:00:00 PM,7,6,1,clear night,
2019,Winter,03:00:00 AM,0,0,0,clear night,
2019,Fall,01:00:00 AM,10,0,10,cloudy,
2019,Winter,04:00:00 AM,0,0,0,cloudy,
2019,Fall,11:00:00 AM,921,445,476,cloudy,
2019,Fall,12:00:00 AM,1,0,1,clear night,
2019,Fall,06:00:00 PM,82,81,1,clear night,
2019,Winter,07:00:00 PM,36,32,4,clear night,
2019,Spring,05:00:00 AM,0,0,0,partly cloudy night,
2019,Winter,11:00:00 AM,656,319,337,cloudy,
2019,Spring,05:00:00 AM,11,4,7,cloudy,
2019,Fall,05:00:00 PM,2080,1103,977,partly cloudy day,
2019,Fall,02:00:00 AM,0,0,0,clear night,
2019,Spring,08:00:00 AM,577,244,333,clear day,
2019,Spring,05:00:00 PM,640,348,292,partly cloudy day,
2019,Winter,03:00:00 PM,2329,1072,1257,clear day,
2019,Spring,05:00:00 AM,0,0,0,cloudy,
2019,Winter,02:00:00 AM,0,0,0,partly cloudy night,Martin Luther King Jr. Day
2019,Winter,11:00:00 AM,811,408,403,partly cloudy day,
2019,Summer,11:00:00 AM,943,482,461,rain,
2019,Fall,07:00:00 AM,271,110,161,clear night,
2019,Spring,02:00:00 PM,1487,674,813,cloudy,
2019,Summer,01:00:00 PM,2685,1250,1435,clear day,
2019,Spring,08:00:00 PM,259,87,172,partly cloudy night,
2019,Summer,04:00:00 PM,1852,943,909,partly cloudy day,
2019,Winter,11:00:00 PM,1,0,1,clear night,
2019,Spring,05:00:00 PM,1995,851,1144,clear day,St. Patrick's Day
2019,Fall,10:00:00 AM,1560,887,673,partly cloudy day,
2019,Fall,01:00:00 PM,2577,1174,1403,partly cloudy day,
2019,Fall,01:00:00 AM,2,1,1,rain,
2019,Spring,03:00:00 AM,0,0,0,cloudy,
2019,Spring,08:00:00 AM,326,175,151,cloudy,
2019,Summer,05:00:00 PM,2191,1156,1035,clear day,
2019,Fall,10:00:00 AM,1671,897,774,clear day,
2019,Summer,08:00:00 PM,317,143,174,partly cloudy night,
2019,Winter,05:00:00 AM,0,0,0,rain,Presidents' Day (regional holiday)
2019,Fall,08:00:00 PM,84,67,17,partly cloudy night,
2019,Summer,10:00:00 AM,990,581,409,partly cloudy day,
2019,Summer,12:00:00 AM,8,3,5,clear night,
2019,Fall,09:00:00 PM,2,1,1,clear night,
2019,Summer,01:00:00 AM,4,0,4,rain,
2019,Spring,02:00:00 PM,1710,760,950,clear day,
2019,Summer,03:00:00 AM,0,0,0,clear night,Independence Day
2019,Winter,01:00:00 AM,0,0,0,partly cloudy night,
2019,Spring,10:00:00 AM,840,427,413,clear day,
2019,Spring,05:00:00 PM,273,151,122,rain,
2019,Fall,09:00:00 PM,44,36,8,partly cloudy night,
2019,Summer,12:00:00 AM,23,10,13,clear night,
2019,Fall,07:00:00 PM,66,65,1,clear night,
2019,Winter,03:00:00 AM,1,0,1,rain,
2019,Spring,05:00:00 AM,42,29,13,clear night,
2019,Fall,02:00:00 PM,778,304,474,cloudy,
2019,Spring,03:00:00 PM,2936,1296,1640,partly cloudy day,
2019,Fall,03:00:00 PM,1075,600,475,cloudy,
2019,Spring,06:00:00 AM,78,39,39,clear night,
2019,Winter,04:00:00 PM,1521,614,907,clear day,
2019,Spring,08:00:00 PM,8,2,6,partly cloudy night,
2019,Fall,06:00:00 AM,208,119,89,clear night,
2019,Fall,05:00:00 PM,2384,1149,1235,partly cloudy day,
2019,Winter,04:00:00 PM,466,208,258,cloudy,
2019,Fall,10:00:00 AM,1047,592,455,clear day,Veterans Day
2019,Winter,03:00:00 PM,912,423,489,cloudy,
2019,Summer,05:00:00 AM,12,3,9,partly cloudy night,
2019,Fall,04:00:00 AM,2,0,2,clear night,
2019,Summer,10:00:00 AM,1209,614,595,partly cloudy day,
2019,Summer,05:00:00 AM,75,62,13,partly cloudy night,
2019,Spring,08:00:00 PM,113,47,66,cloudy,
2019,Winter,08:00:00 PM,77,58,19,partly cloudy night,
2019,Summer,02:00:00 PM,2336,997,1339,partly cloudy day,
2019,Winter,10:00:00 PM,62,60,2,clear night,
2019,Winter,12:00:00 PM,2047,1049,998,clear day,
2019,Spring,08:00:00 PM,365,161,204,partly cloudy day,
2019,Spring,10:00:00 AM,699,393,306,clear day,
2019,Winter,05:00:00 AM,0,0,0,cloudy,
2019,Fall,04:00:00 PM,1103,478,625,rain,Halloween
2019,Fall,07:00:00 PM,35,30,5,partly cloudy night,
2019,Spring,07:00:00 PM,903,473,430,partly cloudy day,
2019,Winter,03:00:00 PM,268,135,133,partly cloudy day,Martin Luther King Jr. Day
2019,Spring,10:00:00 PM,1,0,1,fog,Daylight Saving Time starts
2019,Winter,08:00:00 PM,27,25,2,clear night,
2019,Spring,07:00:00 AM,197,90,107,clear day,
2019,Summer,11:00:00 PM,30,27,3,clear night,
2019,Fall,12:00:00 PM,958,423,535,cloudy,
2019,Fall,06:00:00 AM,208,111,97,partly cloudy night,
2019,Summer,09:00:00 PM,38,17,21,partly cloudy night,
2019,Summer,10:00:00 AM,803,425,378,clear day,
2019,Spring,05:00:00 AM,7,4,3,clear night,
2019,Summer,03:00:00 AM,0,0,0,partly cloudy night,
2019,Summer,04:00:00 AM,0,0,0,cloudy,
2019,Spring,07:00:00 PM,1391,574,817,partly cloudy day,
2019,Spring,09:00:00 PM,16,15,1,partly cloudy night,
2019,Summer,04:00:00 PM,1401,612,789,cloudy,
2019,Fall,11:00:00 PM,14,13,1,cloudy,Halloween
2019,Summer,09:00:00 AM,716,380,336,clear day,
2019,Winter,03:00:00 PM,782,362,420,cloudy,
2019,Fall,02:00:00 AM,0,0,0,cloudy,
2019,Fall,08:00:00 PM,56,54,2,partly cloudy night,
2019,Spring,05:00:00 AM,0,0,0,partly cloudy night,
2019,Winter,04:00:00 PM,823,351,472,snow,
2019,Winter,03:00:00 AM,0,0,0,cloudy,
2019,Spring,01:00:00 AM,0,0,0,cloudy,
2019,Summer,01:00:00 AM,5,1,4,clear night,
2019,Winter,02:00:00 AM,1,0,1,partly cloudy night,
2019,Winter,10:00:00 PM,25,22,3,clear night,
2019,Summer,02:00:00 PM,2547,1120,1427,partly cloudy day,
2019,Summer,10:00:00 PM,18,12,6,cloudy,
2019,Fall,04:00:00 PM,2022,863,1159,partly cloudy day,
2019,Winter,03:00:00 PM,1483,715,768,cloudy,
2019,Summer,05:00:00 AM,39,23,16,cloudy,
2019,Fall,03:00:00 AM,1,0,1,clear night,
2019,Fall,11:00:00 PM,38,0,38,clear night,
2019,Summer,04:00:00 AM,0,0,0,clear night,
2019,Spring,07:00:00 AM,291,138,153,clear day,
2019,Fall,02:00:00 AM,0,0,0,cloudy,
2019,Spring,09:00:00 PM,15,10,5,rain,
2019,Spring,08:00:00 AM,86,55,31,cloudy,
2019,Spring,06:00:00 PM,1330,557,773,cloudy,
2019,Winter,08:00:00 AM,119,54,65,cloudy,
2019,Summer,10:00:00 PM,107,104,3,partly cloudy night,
2019,Winter,04:00:00 AM,0,0,0,clear night,
2019,Winter,07:00:00 PM,340,304,36,rain,
2019,Spring,03:00:00 AM,0,0,0,clear night,
2019,Winter,01:00:00 PM,1056,1056,0,clear day,
2019,Fall,03:00:00 AM,1,0,1,cloudy,Columbus Day (regional holiday)
2019,Spring,10:00:00 AM,1190,636,554,partly cloudy day,
2019,Summer,10:00:00 PM,49,31,18,partly cloudy night,
2019,Spring,10:00:00 PM,22,0,22,partly cloudy night,
2019,Spring,08:00:00 AM,445,241,204,partly cloudy day,
2019,Winter,02:00:00 AM,1,0,1,partly cloudy night,
2019,Winter,10:00:00 PM,4,2,2,cloudy,
2019,Spring,01:00:00 AM,0,0,0,clear night,
2019,Winter,04:00:00 PM,1385,619,766,cloudy,
2019,Spring,03:00:00 PM,2546,1138,1408,partly cloudy day,
2019,Summer,12:00:00 PM,1884,954,930,partly cloudy day,
2019,Fall,06:00:00 PM,1586,707,879,clear day,Columbus Day (regional holiday)
2019,Summer,06:00:00 PM,2081,991,1090,clear day,
2019,Spring,02:00:00 PM,1800,807,993,partly cloudy day,
2019,Fall,11:00:00 PM,2,0,2,partly cloudy night,
2019,Spring,03:00:00 PM,1055,475,580,cloudy,
2019,Fall,03:00:00 PM,2146,979,1167,cloudy,
2019,Summer,11:00:00 PM,30,12,18,cloudy,
2019,Winter,05:00:00 PM,1544,703,841,partly cloudy day,
2019,Fall,05:00:00 AM,0,0,0,clear night,Black Friday
2019,Winter,08:00:00 AM,235,88,147,partly cloudy day,
2019,Spring,08:00:00 AM,506,196,310,partly cloudy day,
2019,Winter,04:00:00 AM,0,0,0,partly cloudy night,
2019,Spring,06:00:00 PM,1296,773,523,clear day,
2019,Spring,01:00:00 PM,1519,790,729,cloudy,
2019,Spring,03:00:00 AM,2,1,1,partly cloudy night,Easter Sunday
2019,Summer,01:00:00 PM,2219,965,1254,partly cloudy day,
2019,Fall,09:00:00 AM,191,93,98,rain,
2019,Fall,04:00:00 AM,0,0,0,partly cloudy night,Labor Day
2019,Summer,04:00:00 AM,0,0,0,clear night,
2019,Summer,01:00:00 PM,1205,471,734,cloudy,
2019,Spring,06:00:00 PM,1136,606,530,partly cloudy day,
2019,Winter,09:00:00 AM,462,228,234,cloudy,
2019,Spring,07:00:00 AM,183,76,107,clear day,
2019,Winter,01:00:00 AM,1,0,1,clear night,
2019,Spring,06:00:00 PM,2838,1170,1668,partly cloudy day,Easter Sunday
2019,Summer,05:00:00 PM,1325,669,656,cloudy,
2019,Winter,10:00:00 AM,1328,753,575,clear day,Christmas Eve
2019,Fall,05:00:00 AM,1,0,1,cloudy,
2019,Spring,03:00:00 PM,819,382,437,rain,
2019,Spring,06:00:00 AM,29,16,13,partly cloudy night,
2019,Summer,04:00:00 AM,0,0,0,clear night,
2019,Summer,02:00:00 PM,1802,863,939,partly cloudy day,
2019,Spring,08:00:00 AM,507,287,220,clear day,
2019,Winter,09:00:00 PM,13,0,13,partly cloudy night,
2019,Spring,07:00:00 AM,120,76,44,clear night,St. Patrick's Day
2019,Winter,08:00:00 PM,13,7,6,partly cloudy night,
2019,Summer,05:00:00 AM,86,40,46,cloudy,
